id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,CA_Net,Marge_Brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD101691,2025-07-06,C0176,Kinshasa,Électronique,Produit_Électronique_4,223.87,2,0.1,2.52,Mobile Money,Google Ads,4.02,Livrée,402.966,134.322,127.78200000000001,July,0,21,1217.9494000000002
CMD101692,2025-12-21,C0879,Dakar,Mode,Produit_Mode_28,38.9,3,0.23,6.32,Carte,Instagram Ads,9.05,Livrée,89.859,19.839,4.468999999999998,December,0,4,73.71119999999999
CMD101693,2025-10-31,C0248,Abidjan,Électronique,Produit_Électronique_16,455.27,1,0.08,5.49,Paiement à la livraison,Email,1.71,Retournée,418.8484,145.68640000000005,138.48640000000006,October,1,18,1992.888
CMD101694,2025-12-06,C0261,Abidjan,Électronique,Produit_Électronique_50,479.85,2,0.1,6.15,Virement,Email,1.85,Livrée,863.73,287.90999999999997,279.90999999999997,December,0,11,1331.6206
CMD101695,2025-07-30,C1435,Kinshasa,Beauté,Produit_Beauté_13,28.71,2,0.15,9.89,Paiement à la livraison,Instagram Ads,14.34,Livrée,48.807,14.355000000000004,-9.874999999999996,July,0,3,44.18299999999999
CMD101696,2025-10-30,C1658,Abidjan,Électronique,Produit_Électronique_13,375.21,1,0.22,9.06,Mobile Money,Instagram Ads,9.63,Retournée,292.6638,67.5378,48.84780000000001,October,1,1,48.84780000000001
CMD101697,2025-11-29,C0304,Kinshasa,Maison,Produit_Maison_18,132.52,2,0.28,9.24,Carte,Instagram Ads,10.57,Livrée,190.8288,31.8048,11.994799999999998,November,0,13,817.4453
CMD101698,2025-08-19,C0873,Dakar,Beauté,Produit_Beauté_6,25.32,3,0.04,7.01,Mobile Money,Google Ads,5.62,Retournée,72.9216,27.345599999999997,14.715599999999998,August,1,4,118.40839999999994
CMD101699,2025-07-14,C0268,Kinshasa,Mode,Produit_Mode_15,63.89,1,0.2,4.36,Mobile Money,Email,1.57,Livrée,51.112,12.778000000000006,6.848000000000005,July,0,14,292.2255000000001
CMD101700,2025-09-25,C0031,Kinshasa,Mode,Produit_Mode_20,13.87,3,0.07,6.38,Carte,Instagram Ads,9.67,Livrée,38.6973,13.731300000000001,-2.3186999999999998,September,0,15,971.2883999999999
CMD101701,2025-07-29,C0143,Kinshasa,Mode,Produit_Mode_16,37.77,1,0.22,7.14,Paiement à la livraison,Instagram Ads,7.79,Livrée,29.460600000000003,6.7986,-8.1314,July,0,16,835.0615
CMD101702,2025-09-20,C0372,Dakar,Mode,Produit_Mode_43,34.65,3,0.19,5.71,Carte,Email,1.51,Retournée,84.1995,21.82950000000001,14.609500000000011,September,1,11,473.6235000000002
CMD101703,2025-09-21,C0241,Kinshasa,Beauté,Produit_Beauté_28,27.9,3,0.1,9.68,Carte,Instagram Ads,11.08,Livrée,75.33,25.110000000000007,4.3500000000000085,September,0,15,1377.5636000000002
CMD101704,2025-08-17,C0251,Kinshasa,Beauté,Produit_Beauté_8,28.32,1,0.16,6.14,Virement,Instagram Ads,8.24,Livrée,23.7888,6.7967999999999975,-7.5832000000000015,August,0,19,1271.3682000000001
CMD101705,2025-07-25,C1398,Douala,Beauté,Produit_Beauté_24,26.81,2,0.05,6.06,Virement,Google Ads,5.45,Livrée,50.93899999999999,18.766999999999996,7.256999999999996,July,0,5,785.5484000000001
CMD101706,2025-10-01,C1206,Dakar,Électronique,Produit_Électronique_16,253.99,1,0.02,3.24,Virement,Google Ads,3.13,Livrée,248.9102,96.5162,90.1462,October,0,2,132.93740000000003
CMD101707,2025-12-14,C0299,Cotonou,Électronique,Produit_Beauté_9,18.33,2,0.05,9.8,Carte,Email,1.31,Livrée,34.827,12.831,1.7209999999999983,December,0,18,1591.9094000000002
CMD101708,2025-12-09,C0246,Abidjan,Maison,Produit_Maison_13,119.16,3,0.24,7.91,Mobile Money,Instagram Ads,6.21,Retournée,271.6848,57.196799999999996,43.07679999999999,December,1,11,596.44
CMD101709,2025-12-28,C0050,Libreville,Mode,Produit_Mode_20,43.48,3,0.08,4.86,Virement,Instagram Ads,6.08,Livrée,120.0048,41.74080000000001,30.800800000000006,December,0,19,617.9461999999999
CMD101710,2025-10-30,C0413,Dakar,Mode,Produit_Mode_3,42.5,2,0.14,5.57,Mobile Money,Google Ads,4.19,Livrée,73.1,22.099999999999994,12.339999999999993,October,0,3,74.7996
CMD101711,2025-08-02,C0281,Kinshasa,Beauté,Produit_Beauté_24,40.88,1,0.15,8.6,Virement,Instagram Ads,8.43,Livrée,34.748000000000005,10.220000000000002,-6.809999999999999,August,0,12,871.1883000000001
CMD101712,2025-10-23,C0240,Brazzaville,Électronique,Produit_Beauté_31,27.41,1,0.13,6.63,Carte,Instagram Ads,12.6,Livrée,23.8467,7.4007000000000005,-11.8293,October,0,20,851.0198000000001
CMD101713,2025-10-16,C0257,Kinshasa,Beauté,Produit_Beauté_39,39.45,1,0.1,9.43,Mobile Money,Instagram Ads,10.04,Livrée,35.505,11.835,-7.634999999999998,October,0,12,754.2603
CMD101715,2025-08-18,C0814,Abidjan,Maison,Produit_Maison_11,105.66,2,0.24,8.17,Carte,Instagram Ads,5.51,Livrée,160.6032,33.8112,20.1312,August,0,4,36.544700000000006
CMD101716,2025-10-21,C0786,Kinshasa,Électronique,Produit_Électronique_26,473.78,2,0.07,3.48,Paiement à la livraison,Email,0.97,Livrée,881.2307999999999,312.6948,308.2448,October,0,3,650.2352000000001
CMD101717,2025-12-03,C0094,Kinshasa,Maison,Produit_Maison_38,56.25,1,0.06,7.97,Mobile Money,Google Ads,5.86,Retournée,52.875,19.125,5.295,December,1,17,1418.6872000000003
CMD101718,2025-12-26,C0262,Lomé,Électronique,Produit_Électronique_20,460.5,3,0.13,8.19,Virement,Instagram Ads,5.29,Livrée,1201.905,373.005,359.525,December,0,13,922.1101000000001
CMD101719,2025-08-26,C0137,Kinshasa,Électronique,Produit_Électronique_15,457.19,2,0.01,2.64,Mobile Money,Influenceur,6.03,Livrée,905.2361999999999,356.6082,347.9382,August,0,14,948.8134000000001
CMD101722,2025-11-14,C0332,Kinshasa,Maison,Produit_Maison_21,120.21,3,0.22,6.15,Virement,Instagram Ads,9.6,Livrée,281.2914,64.91340000000002,49.163400000000024,November,0,18,890.2925
CMD101723,2025-07-22,C1810,Kinshasa,Mode,Produit_Mode_27,47.62,1,0.19,4.0,Mobile Money,Influenceur,19.16,Livrée,38.5722,10.000200000000003,-13.159799999999997,July,0,4,53.61770000000001
CMD101724,2025-12-04,C0029,Brazzaville,Maison,Produit_Maison_23,126.64,1,0.24,7.85,Carte,Instagram Ads,10.6,Livrée,96.24640000000001,20.262400000000014,1.8124000000000144,December,0,12,1395.4397
CMD101725,2025-08-26,C0572,Kinshasa,Beauté,Produit_Beauté_35,32.97,1,0.0,2.27,Carte,Google Ads,7.74,Livrée,32.97,13.187999999999999,3.177999999999999,August,0,3,136.2116
CMD101728,2025-08-26,C0104,Kinshasa,Mode,Produit_Mode_10,30.58,1,0.29,6.34,Paiement à la livraison,Google Ads,5.32,Livrée,21.711799999999997,3.3637999999999977,-8.296200000000002,August,0,14,128.99529999999996
CMD101729,2025-10-23,C0371,Dakar,Mode,Produit_Mode_31,47.93,2,0.08,5.84,Mobile Money,Email,1.03,Livrée,88.19120000000001,30.67520000000001,23.80520000000001,October,0,19,1747.4514
CMD101730,2025-07-24,C0235,Abidjan,Électronique,Produit_Électronique_13,463.31,2,0.16,6.34,Mobile Money,Instagram Ads,11.55,Livrée,778.3607999999999,222.38879999999995,204.49879999999996,July,0,14,892.7515999999999
CMD101731,2025-11-23,C0373,Kinshasa,Beauté,Produit_Beauté_2,29.83,3,0.1,4.0,Virement,Email,0.6,Livrée,80.541,26.847,22.247,November,0,18,988.7876000000001
CMD101732,2025-09-18,C0090,Kinshasa,Mode,Produit_Mode_5,32.72,1,0.05,9.2,Mobile Money,Email,1.09,Livrée,31.083999999999996,11.451999999999998,1.161999999999999,September,0,13,608.2224000000001
CMD101733,2025-08-06,C0125,Cotonou,Beauté,Produit_Beauté_7,24.95,3,0.07,9.88,Paiement à la livraison,Email,1.12,Livrée,69.61049999999999,24.70049999999999,13.700499999999991,August,0,15,526.9109
CMD101734,2025-11-12,C0384,Dakar,Électronique,Produit_Électronique_25,402.16,2,0.02,6.14,Carte,Email,1.23,Livrée,788.2336,305.64160000000004,298.27160000000003,November,0,17,1667.5844
CMD101735,2025-10-07,C0006,Cotonou,Électronique,Produit_Électronique_9,723.76,1,0.01,2.18,Carte,Google Ads,5.06,Livrée,716.5224,282.2664,275.02639999999997,October,0,16,483.5955
CMD101736,2025-09-02,C0548,Douala,Électronique,Produit_Électronique_1,435.27,3,0.22,6.0,Carte,Instagram Ads,7.71,Livrée,1018.5318,235.04579999999999,221.33579999999998,September,0,2,346.3657999999999
CMD101738,2025-08-05,C0288,Kinshasa,Mode,Produit_Mode_20,37.85,3,0.25,8.78,Mobile Money,Influenceur,14.36,Livrée,85.16250000000001,17.0325,-6.107500000000002,August,0,13,1150.4376000000007
CMD101739,2025-09-23,C0124,Douala,Mode,Produit_Mode_41,39.51,2,0.07,3.08,Virement,Instagram Ads,12.6,Annulée,73.48859999999999,26.076599999999992,10.396599999999992,September,1,15,1215.0599000000002
CMD101740,2025-11-17,C0022,Lomé,Électronique,Produit_Électronique_7,304.28,3,0.3,3.31,Virement,Instagram Ads,5.64,Retournée,638.9879999999999,91.28399999999999,82.33399999999999,November,1,22,1844.2474000000002
CMD101741,2025-11-08,C0850,Libreville,Maison,Produit_Maison_2,177.88,2,0.03,2.02,Mobile Money,Influenceur,6.07,Livrée,345.0872,131.6312,123.5412,November,0,2,172.5772
CMD101742,2025-08-28,C0075,Douala,Maison,Produit_Maison_44,111.42,1,0.07,4.64,Paiement à la livraison,Email,1.89,Livrée,103.6206,36.76859999999999,30.23859999999999,August,0,16,1734.7913
CMD101743,2025-12-31,C0230,Douala,Électronique,Produit_Électronique_7,466.14,3,0.1,7.93,Mobile Money,Google Ads,7.76,Livrée,1258.5780000000002,419.5260000000002,403.8360000000002,December,0,13,2024.727
CMD101744,2025-09-11,C0315,Dakar,Électronique,Produit_Électronique_6,595.32,3,0.28,2.39,Virement,Instagram Ads,11.3,Livrée,1285.8912,214.3152,200.6252,September,0,20,1632.1879000000001
CMD101745,2025-07-12,C0364,Kinshasa,Électronique,Produit_Électronique_39,455.69,2,0.21,9.27,Virement,Instagram Ads,8.64,Livrée,719.9902000000001,173.1622000000001,155.2522000000001,July,0,19,2541.4793000000004
CMD101746,2025-08-16,C0307,Abidjan,Mode,Produit_Mode_40,38.83,3,0.09,6.23,Virement,Google Ads,4.97,Livrée,106.0059,36.111900000000006,24.911900000000006,August,0,14,673.9243000000001
CMD101747,2025-09-12,C0053,Cotonou,Beauté,Produit_Beauté_43,29.6,3,0.07,4.44,Paiement à la livraison,Instagram Ads,13.97,Livrée,82.584,29.303999999999995,10.893999999999995,September,0,18,2368.9763000000003
CMD101749,2025-08-08,C0300,Dakar,Maison,Produit_Maison_29,51.54,3,0.04,7.97,Paiement à la livraison,Google Ads,4.59,Livrée,148.4352,55.6632,43.1032,August,0,9,611.1051000000001
CMD101750,2025-10-31,C0231,Kinshasa,Mode,Produit_Mode_10,47.97,2,0.2,3.92,Virement,Google Ads,7.92,Livrée,76.752,19.187999999999995,7.347999999999995,October,0,17,1703.8866
CMD101751,2025-07-24,C0065,Abidjan,Mode,Produit_Mode_23,54.46,1,0.18,6.43,Paiement à la livraison,Influenceur,10.13,Livrée,44.6572,11.981200000000001,-4.578800000000001,July,0,13,953.9260000000003
CMD101752,2025-09-20,C0246,Dakar,Maison,Produit_Maison_39,119.78,3,0.02,4.15,Paiement à la livraison,Influenceur,5.76,Livrée,352.1532,136.5492,126.63920000000002,September,0,11,596.44
CMD101753,2025-12-10,C0334,Abidjan,Maison,Produit_Maison_27,135.44,3,0.08,2.98,Paiement à la livraison,Instagram Ads,7.33,Livrée,373.81440000000003,130.02240000000006,119.71240000000006,December,0,17,922.6878000000002
CMD101754,2025-11-18,C0273,Lomé,Maison,Produit_Maison_25,117.66,1,0.0,7.73,Mobile Money,Influenceur,15.67,Livrée,117.66,47.06400000000001,23.66400000000001,November,0,22,2267.7215000000006
CMD101755,2025-07-22,C0215,Dakar,Mode,Produit_Mode_45,36.39,1,0.19,9.35,Mobile Money,Google Ads,7.52,Livrée,29.475900000000003,7.641900000000003,-9.228099999999994,July,0,14,781.7305
CMD101756,2025-07-23,C0001,Lomé,Beauté,Produit_Beauté_24,14.55,3,0.1,3.42,Carte,Google Ads,6.42,Livrée,39.285000000000004,13.095000000000002,3.2550000000000026,July,0,24,2290.0473
CMD101757,2025-11-20,C0068,Douala,Mode,Produit_Mode_24,44.66,3,0.13,9.63,Virement,Instagram Ads,13.65,Retournée,116.56259999999999,36.1746,12.894599999999997,November,1,10,644.6401999999998
CMD101758,2025-08-05,C0073,Abidjan,Maison,Produit_Maison_16,150.17,2,0.05,5.25,Paiement à la livraison,Google Ads,7.49,Livrée,285.323,105.119,92.379,August,0,20,1201.8497
CMD101759,2025-08-23,C0114,Abidjan,Électronique,Produit_Électronique_45,555.94,2,0.03,7.87,Carte,Influenceur,6.8,Livrée,1078.5236,411.39559999999994,396.72559999999993,August,0,21,2879.7907000000005
CMD101760,2025-12-28,C0375,Kinshasa,Mode,Produit_Mode_24,50.75,3,0.18,2.14,Paiement à la livraison,Email,1.87,Retournée,124.84500000000001,33.49500000000002,29.48500000000002,December,1,15,634.0225
CMD101761,2025-07-14,C1357,Dakar,Mode,Produit_Mode_39,11.62,1,0.22,7.75,Paiement à la livraison,Influenceur,14.02,Livrée,9.0636,2.0915999999999997,-19.6784,July,0,2,13.180399999999988
CMD101762,2025-08-10,C0187,Kinshasa,Électronique,Produit_Électronique_5,335.75,3,0.0,3.39,Mobile Money,Influenceur,19.95,Retournée,1007.25,402.9,379.56,August,1,13,1727.3853
CMD101764,2025-08-05,C1430,Abidjan,Électronique,Produit_Électronique_27,496.52,1,0.1,6.57,Paiement à la livraison,Email,1.82,Livrée,446.868,148.95600000000002,140.56600000000003,August,0,2,135.68800000000005
CMD101765,2025-09-25,C0330,Abidjan,Électronique,Produit_Mode_8,38.56,3,0.25,6.0,Virement,Influenceur,6.71,Livrée,86.76,17.352000000000004,4.642000000000003,September,0,21,1211.4102
CMD101766,2025-08-09,C0328,Kinshasa,Beauté,Produit_Beauté_33,32.76,1,0.08,6.41,Mobile Money,Google Ads,4.3,Livrée,30.1392,10.4832,-0.22680000000000078,August,0,18,1454.9709
CMD101768,2025-12-30,C1882,Lomé,Électronique,Produit_Électronique_46,425.93,2,0.06,2.6,Virement,Instagram Ads,7.24,Livrée,800.7484,289.63239999999996,279.7924,December,0,4,271.386
CMD101769,2025-08-28,C0080,Kinshasa,Électronique,Produit_Électronique_34,537.12,1,0.07,3.07,Carte,Google Ads,7.09,Livrée,499.5216,177.2496,167.0896,August,0,16,1002.6642000000002
CMD101770,2025-10-05,C0256,Dakar,Mode,Produit_Mode_40,47.92,1,0.1,2.73,Paiement à la livraison,Google Ads,7.99,Livrée,43.128,14.376000000000001,3.6560000000000006,October,0,15,393.4566
CMD101771,2025-07-15,C0094,Kinshasa,Électronique,Produit_Électronique_45,415.06,1,0.12,4.34,Carte,Instagram Ads,14.2,Livrée,365.2528,116.21679999999998,97.67679999999999,July,0,17,1418.6872000000003
CMD101773,2025-07-14,C1324,Dakar,Beauté,Produit_Beauté_7,17.24,2,0.06,9.21,Virement,Google Ads,5.95,Livrée,32.411199999999994,11.723199999999995,-3.436800000000005,July,0,1,-3.436800000000005
CMD101774,2025-07-27,C0308,Cotonou,Mode,Produit_Mode_2,37.84,1,0.13,8.55,Virement,Instagram Ads,13.61,Livrée,32.9208,10.2168,-11.943200000000001,July,0,19,560.5712000000002
CMD101775,2025-08-31,C0277,Kinshasa,Mode,Produit_Mode_39,55.05,3,0.15,5.69,Mobile Money,Google Ads,6.25,Livrée,140.37749999999997,41.28749999999998,29.34749999999998,August,0,12,1227.5025000000003
CMD101776,2025-07-03,C0633,Kinshasa,Mode,Produit_Mode_41,41.09,2,0.19,5.38,Mobile Money,Instagram Ads,5.53,Livrée,66.56580000000001,17.25780000000001,6.34780000000001,July,0,4,334.9508
CMD101777,2025-07-09,C0043,Libreville,Électronique,Produit_Électronique_37,527.18,1,0.09,5.66,Carte,Google Ads,3.62,Livrée,479.7338,163.42580000000004,154.14580000000004,July,0,13,1139.0394000000001
CMD101778,2025-11-01,C0161,Abidjan,Électronique,Produit_Électronique_1,574.85,1,0.13,2.22,Virement,Instagram Ads,9.44,Retournée,500.1195,155.2095,143.5495,November,1,16,1067.1288
CMD101779,2025-09-30,C1963,Cotonou,Beauté,Produit_Beauté_21,16.01,1,0.06,9.15,Mobile Money,Email,0.78,Livrée,15.0494,5.4434000000000005,-4.486599999999999,September,0,1,-4.486599999999999
CMD101780,2025-10-09,C1994,Abidjan,Mode,Produit_Mode_22,48.67,3,0.19,2.73,Carte,Instagram Ads,7.42,Livrée,118.2681,30.66210000000001,20.51210000000001,October,0,2,172.27969999999996
CMD101781,2025-10-13,C1031,Lomé,Mode,Produit_Mode_2,55.42,3,0.1,4.79,Mobile Money,Google Ads,7.45,Livrée,149.634,49.878,37.638,October,0,3,485.7797999999999
CMD101782,2025-11-28,C0976,Brazzaville,Beauté,Produit_Beauté_19,22.31,3,0.07,4.72,Carte,Instagram Ads,6.52,Livrée,62.24489999999999,22.086899999999993,10.846899999999994,November,0,4,60.78729999999998
CMD101783,2025-08-11,C0237,Dakar,Électronique,Produit_Électronique_46,388.92,3,0.09,5.46,Carte,Instagram Ads,10.89,Retournée,1061.7516,361.6956000000001,345.3456000000001,August,1,11,1442.5103000000001
CMD101784,2025-08-29,C1653,Kinshasa,Mode,Produit_Mode_50,19.12,1,0.28,7.05,Mobile Money,Influenceur,10.96,Livrée,13.7664,2.2944000000000013,-15.7156,August,0,2,193.0024000000001
CMD101785,2025-12-31,C0256,Abidjan,Mode,Produit_Mode_29,44.99,1,0.14,5.47,Virement,Email,0.97,Livrée,38.6914,11.697400000000002,5.257400000000002,December,0,15,393.4566
CMD101786,2025-08-03,C0184,Kinshasa,Électronique,Produit_Électronique_3,255.98,1,0.0,6.94,Paiement à la livraison,Email,1.54,Livrée,255.98,102.392,93.91199999999999,August,0,18,2484.4471
CMD101787,2025-12-30,C0793,Lomé,Beauté,Produit_Beauté_10,28.52,1,0.08,6.1,Carte,Email,1.02,Livrée,26.238400000000002,9.126400000000004,2.0064000000000046,December,0,3,176.6576
CMD101788,2025-11-23,C1018,Lomé,Mode,Produit_Mode_10,26.17,2,0.1,9.08,Carte,Instagram Ads,14.99,Livrée,47.106,15.702000000000002,-8.367999999999999,November,0,1,-8.367999999999999
CMD101789,2025-09-18,C0044,Douala,Beauté,Produit_Beauté_19,19.27,2,0.09,9.83,Mobile Money,Google Ads,5.2,Livrée,35.0714,11.947399999999998,-3.082600000000003,September,0,15,813.8582000000002
CMD101790,2025-08-11,C0295,Abidjan,Maison,Produit_Maison_5,154.66,1,0.03,8.89,Carte,Email,1.23,Livrée,150.0202,57.224199999999996,47.10419999999999,August,0,10,650.5472000000001
CMD101791,2025-08-15,C0943,Dakar,Électronique,Produit_Électronique_17,430.84,2,0.08,3.81,Paiement à la livraison,Email,1.34,Livrée,792.7456,275.73760000000004,270.58760000000007,August,0,4,1397.3272
CMD101792,2025-10-22,C0287,Douala,Beauté,Produit_Beauté_3,25.81,3,0.1,4.01,Paiement à la livraison,Instagram Ads,12.16,Livrée,69.687,23.229000000000006,7.059000000000005,October,0,14,945.6097000000001
CMD101793,2025-10-02,C0821,Douala,Maison,Produit_Maison_29,186.19,3,0.17,3.64,Mobile Money,Instagram Ads,14.98,Livrée,463.6130999999999,128.47109999999998,109.85109999999997,October,0,2,97.67809999999997
CMD101794,2025-10-02,C0319,Douala,Électronique,Produit_Électronique_33,493.85,1,0.02,4.39,Paiement à la livraison,Email,0.9,Livrée,483.973,187.663,182.37300000000002,October,0,13,1753.3250000000003
CMD101795,2025-10-24,C0349,Douala,Mode,Produit_Mode_48,35.82,2,0.25,8.48,Carte,Instagram Ads,12.98,Annulée,53.730000000000004,10.746000000000002,-10.713999999999999,October,1,24,1634.9898
CMD101796,2025-09-01,C1148,Abidjan,Électronique,Produit_Électronique_19,466.15,1,0.04,6.71,Carte,Google Ads,5.54,Retournée,447.50399999999996,167.81399999999996,155.56399999999996,September,1,1,155.56399999999996
CMD101798,2025-10-27,C0714,Abidjan,Maison,Produit_Maison_7,107.94,3,0.17,5.59,Paiement à la livraison,Instagram Ads,11.91,Livrée,268.7706,74.4786,56.9786,October,0,4,95.3229
CMD101799,2025-07-22,C0055,Cotonou,Maison,Produit_Maison_50,173.08,1,0.05,3.0,Paiement à la livraison,Instagram Ads,8.81,Livrée,164.42600000000002,60.57800000000002,48.768000000000015,July,0,12,629.0188000000002
CMD101800,2025-10-19,C0168,Cotonou,Électronique,Produit_Électronique_39,446.54,2,0.12,3.78,Virement,Instagram Ads,8.31,Retournée,785.9104000000001,250.06240000000014,237.97240000000014,October,1,16,1850.9515000000004
CMD101801,2025-11-02,C0379,Kinshasa,Électronique,Produit_Électronique_30,498.47,1,0.09,8.68,Virement,Google Ads,5.28,Livrée,453.6077,154.52570000000003,140.56570000000002,November,0,23,2212.105
CMD101802,2025-07-10,C0240,Kinshasa,Mode,Produit_Mode_21,63.96,3,0.06,4.45,Mobile Money,Influenceur,13.24,Livrée,180.3672,65.2392,47.5492,July,0,20,851.0198000000001
CMD101803,2025-11-23,C0307,Douala,Beauté,Produit_Beauté_28,19.68,2,0.2,5.11,Virement,Instagram Ads,13.29,Livrée,31.488,7.872,-10.527999999999999,November,0,14,673.9243000000001
CMD101804,2025-10-30,C0108,Brazzaville,Mode,Produit_Mode_18,33.48,1,0.28,5.49,Paiement à la livraison,Google Ads,4.39,Livrée,24.105599999999995,4.017599999999998,-5.862400000000001,October,0,16,1289.2513000000004
CMD101806,2025-07-21,C0364,Abidjan,Mode,Produit_Mode_34,33.07,1,0.14,9.12,Paiement à la livraison,Google Ads,5.68,Livrée,28.4402,8.598200000000002,-6.201799999999997,July,0,19,2541.4793000000004
CMD101807,2025-08-24,C0531,Cotonou,Beauté,Produit_Beauté_6,3.57,1,0.01,6.69,Carte,Google Ads,4.64,Livrée,3.5343,1.3923,-9.9377,August,0,5,-10.0856
CMD101808,2025-10-18,C0385,Kinshasa,Mode,Produit_Mode_31,24.91,2,0.23,4.97,Paiement à la livraison,Instagram Ads,14.75,Livrée,38.3614,8.469400000000004,-11.250599999999995,October,0,16,1076.8631
CMD101809,2025-10-30,C0082,Kinshasa,Mode,Produit_Mode_23,18.31,1,0.28,8.8,Paiement à la livraison,Instagram Ads,8.22,Livrée,13.1832,2.1972000000000005,-14.822800000000003,October,0,22,2226.7772999999997
CMD101810,2025-12-25,C0005,Kinshasa,Électronique,Produit_Électronique_5,474.08,3,0.21,5.41,Mobile Money,Instagram Ads,7.75,Livrée,1123.5696,270.2256000000001,257.0656000000001,December,0,21,1859.8818000000003
CMD101812,2025-08-08,C1912,Dakar,Électronique,Produit_Électronique_8,332.82,1,0.05,6.23,Virement,Google Ads,4.77,Retournée,316.179,116.487,105.487,August,1,4,160.498
CMD101813,2025-12-20,C0266,Brazzaville,Électronique,Produit_Électronique_9,325.44,1,0.03,4.87,Paiement à la livraison,Influenceur,18.89,Livrée,315.6768,120.41280000000003,96.65280000000003,December,0,19,3225.097
CMD101814,2025-12-10,C0296,Douala,Maison,Produit_Maison_48,145.15,1,0.04,3.88,Mobile Money,Google Ads,3.94,Annulée,139.344,52.25399999999999,44.43399999999999,December,1,8,839.3810000000001
CMD101815,2025-08-18,C0279,Dakar,Maison,Produit_Maison_14,114.07,3,0.03,9.11,Paiement à la livraison,Influenceur,6.55,Livrée,331.9437,126.61769999999999,110.95769999999999,August,0,7,374.85550000000006
CMD101816,2025-09-28,C0097,Douala,Maison,Produit_Maison_24,140.17,3,0.09,3.93,Carte,Instagram Ads,5.71,Livrée,382.6641,130.35810000000004,120.71810000000004,September,0,14,704.0653000000001
CMD101817,2025-10-02,C0157,Douala,Électronique,Produit_Électronique_42,446.3,3,0.13,6.8,Paiement à la livraison,Instagram Ads,10.79,Livrée,1164.843,361.50300000000004,343.91300000000007,October,0,26,3580.8112000000006
CMD101818,2025-10-25,C0180,Libreville,Mode,Produit_Mode_34,42.13,2,0.07,6.97,Paiement à la livraison,Instagram Ads,13.41,Livrée,78.3618,27.805799999999998,7.425799999999999,October,0,17,797.7710000000001
CMD101819,2025-09-24,C0090,Kinshasa,Électronique,Produit_Électronique_12,426.22,2,0.05,6.01,Virement,Google Ads,3.52,Livrée,809.818,298.354,288.824,September,0,13,608.2224000000001
CMD101820,2025-11-19,C0277,Kinshasa,Maison,Produit_Maison_43,98.65,2,0.1,2.92,Virement,Email,0.52,Livrée,177.57000000000002,59.190000000000026,55.75000000000003,November,0,12,1227.5025000000003
CMD101821,2025-12-24,C1298,Abidjan,Maison,Produit_Maison_6,157.03,1,0.03,8.43,Carte,Email,1.27,Livrée,152.3191,58.10109999999999,48.401099999999985,December,0,2,78.14410000000001
CMD101822,2025-07-27,C0008,Abidjan,Maison,Produit_Maison_7,77.38,2,0.01,4.71,Paiement à la livraison,Email,1.04,Livrée,153.2124,60.35640000000001,54.60640000000001,July,0,13,820.0964000000001
CMD101823,2025-11-05,C1277,Cotonou,Électronique,Produit_Électronique_41,332.58,1,0.06,5.22,Carte,Instagram Ads,14.2,Livrée,312.62519999999995,113.07719999999998,93.65719999999997,November,0,1,93.65719999999997
CMD101825,2025-08-27,C1129,Lomé,Maison,Produit_Maison_31,95.75,3,0.14,5.52,Mobile Money,Instagram Ads,11.93,Livrée,247.035,74.685,57.235,August,0,3,245.06869999999998
CMD101826,2025-08-01,C0237,Kinshasa,Beauté,Produit_Beauté_1,35.35,1,0.09,7.52,Paiement à la livraison,Google Ads,5.61,Livrée,32.1685,10.9585,-2.171499999999998,August,0,11,1442.5103000000001
CMD101827,2025-10-04,C1039,Kinshasa,Maison,Produit_Maison_20,136.94,3,0.03,8.86,Virement,Email,1.88,Livrée,398.49539999999996,152.00339999999997,141.26339999999996,October,0,4,755.6886999999999
CMD101828,2025-10-15,C0008,Kinshasa,Mode,Produit_Mode_3,50.98,2,0.07,4.62,Paiement à la livraison,Instagram Ads,9.42,Livrée,94.82279999999999,33.64679999999999,19.606799999999993,October,0,13,820.0964000000001
CMD101830,2025-08-13,C0880,Kinshasa,Électronique,Produit_Électronique_13,402.43,3,0.23,7.91,Paiement à la livraison,Instagram Ads,6.85,Livrée,929.6133,205.23930000000007,190.47930000000008,August,0,5,658.9109000000002
CMD101831,2025-12-05,C1696,Kinshasa,Maison,Produit_Maison_9,136.45,1,0.22,9.17,Paiement à la livraison,Instagram Ads,8.92,Livrée,106.431,24.561000000000007,6.471000000000007,December,0,2,26.6947
CMD101832,2025-12-10,C0372,Kinshasa,Mode,Produit_Mode_34,43.39,1,0.18,2.86,Virement,Google Ads,3.11,Livrée,35.579800000000006,9.545800000000007,3.575800000000007,December,0,11,473.6235000000002
CMD101833,2025-08-10,C0050,Kinshasa,Beauté,Produit_Beauté_33,25.73,2,0.01,6.03,Mobile Money,Email,1.57,Livrée,50.9454,20.0694,12.4694,August,0,19,617.9461999999999
CMD101834,2025-07-31,C1606,Abidjan,Électronique,Produit_Électronique_36,543.66,1,0.1,6.58,Virement,Instagram Ads,10.16,Livrée,489.294,163.098,146.358,July,0,1,146.358
